wordnet_entry	translation	status	phrase	masc	pnt	concrete_n	concrete_pn	abstract_n	abstract_pn
sawbridgeworth_LN	سوبريجوورث	translated	0		LN	"lin 'سوبريجوورث_N' = mkN nohum (wmkN {g = fem ; sg = ""سوبريجوورث"" ; pl = ""سوبريجوورث"" }) ;"	lin 'سوبريجوورث_LN' = mkLN 'سوبريجوورث_N' ;	fun 'سوبريجوورث_N' : N ;	fun 'سوبريجوورث_LN' : LN ;
saxony_LN	ساكسونيا	translated	0		LN	"lin 'ساكسونيا_N' = mkN nohum (wmkN {g = fem ; sg = ""ساكسونيا"" ; pl = ""ساكسونيا"" }) ;"	lin 'ساكسونيا_LN' = mkLN 'ساكسونيا_N' ;	fun 'ساكسونيا_N' : N ;	fun 'ساكسونيا_LN' : LN ;
sayan_mountains_LN	جبال سايان	translated	1		LN	"lin 'جبال سايان_N' = mkN nohum (wmkN {g = fem ; sg = ""جبال سايان"" ; pl = ""جبال سايان"" }) ;"	lin 'جبال سايان_LN' = mkLN 'جبال سايان_N' ;	fun 'جبال سايان_N' : N ;	fun 'جبال سايان_LN' : LN ;
scandinavia_1_LN	سكانْدِينافْيا	translated	0		LN	"lin 'سكانْدِينافْيا_N' = mkN nohum (wmkN {g = fem ; sg = ""سكانْدِينافْيا"" ; pl = ""سكانْدِينافْيا"" }) ;"	lin 'سكانْدِينافْيا_LN' = mkLN 'سكانْدِينافْيا_N' ;	fun 'سكانْدِينافْيا_N' : N ;	fun 'سكانْدِينافْيا_LN' : LN ;
scandinavia_2_LN	سكندنافيا	translated	0		LN	"lin 'سكندنافيا_N' = mkN nohum (wmkN {g = fem ; sg = ""سكندنافيا"" ; pl = ""سكندنافيا"" }) ;"	lin 'سكندنافيا_LN' = mkLN 'سكندنافيا_N' ;	fun 'سكندنافيا_N' : N ;	fun 'سكندنافيا_LN' : LN ;
scarborough_LN	سكاربورو (شمال يوركشاير)	translated	1		LN	"lin 'سكاربورو (شمال يوركشاير)_N' = mkN nohum (wmkN {g = fem ; sg = ""سكاربورو (شمال يوركشاير)"" ; pl = ""سكاربورو (شمال يوركشاير)"" }) ;"	lin 'سكاربورو (شمال يوركشاير)_LN' = mkLN 'سكاربورو (شمال يوركشاير)_N' ;	fun 'سكاربورو (شمال يوركشاير)_N' : N ;	fun 'سكاربورو (شمال يوركشاير)_LN' : LN ;
scheldt_LN	سخيلده	translated	0		LN	"lin 'سخيلده_N' = mkN nohum (wmkN {g = fem ; sg = ""سخيلده"" ; pl = ""سخيلده"" }) ;"	lin 'سخيلده_LN' = mkLN 'سخيلده_N' ;	fun 'سخيلده_N' : N ;	fun 'سخيلده_LN' : LN ;
schenectady_LN	سكنيكتادي	translated	0		LN	"lin 'سكنيكتادي_N' = mkN nohum (wmkN {g = fem ; sg = ""سكنيكتادي"" ; pl = ""سكنيكتادي"" }) ;"	lin 'سكنيكتادي_LN' = mkLN 'سكنيكتادي_N' ;	fun 'سكنيكتادي_N' : N ;	fun 'سكنيكتادي_LN' : LN ;
schwerin_LN	شفيرين	translated	0		LN	"lin 'شفيرين_N' = mkN nohum (wmkN {g = fem ; sg = ""شفيرين"" ; pl = ""شفيرين"" }) ;"	lin 'شفيرين_LN' = mkLN 'شفيرين_N' ;	fun 'شفيرين_N' : N ;	fun 'شفيرين_LN' : LN ;
scranton_LN	سكرانتون	translated	0		LN	"lin 'سكرانتون_N' = mkN nohum (wmkN {g = fem ; sg = ""سكرانتون"" ; pl = ""سكرانتون"" }) ;"	lin 'سكرانتون_LN' = mkLN 'سكرانتون_N' ;	fun 'سكرانتون_N' : N ;	fun 'سكرانتون_LN' : LN ;
scunthorpe_LN	سكونثورب	translated	0		LN	"lin 'سكونثورب_N' = mkN nohum (wmkN {g = fem ; sg = ""سكونثورب"" ; pl = ""سكونثورب"" }) ;"	lin 'سكونثورب_LN' = mkLN 'سكونثورب_N' ;	fun 'سكونثورب_N' : N ;	fun 'سكونثورب_LN' : LN ;
sea_of_azov_LN	بحر آزوف	translated	1		LN	"lin 'بحر آزوف_N' = mkN nohum (wmkN {g = fem ; sg = ""بحر آزوف"" ; pl = ""بحر آزوف"" }) ;"	lin 'بحر آزوف_LN' = mkLN 'بحر آزوف_N' ;	fun 'بحر آزوف_N' : N ;	fun 'بحر آزوف_LN' : LN ;
sea_of_japan_LN	بَحْر اَلْيَابَان	translated	1		LN	"lin 'بَحْر اَلْيَابَان_N' = mkN nohum (wmkN {g = fem ; sg = ""بَحْر اَلْيَابَان"" ; pl = ""بَحْر اَلْيَابَان"" }) ;"	lin 'بَحْر اَلْيَابَان_LN' = mkLN 'بَحْر اَلْيَابَان_N' ;	fun 'بَحْر اَلْيَابَان_N' : N ;	fun 'بَحْر اَلْيَابَان_LN' : LN ;
sea_of_marmara_LN	بحر مرمرة	translated	1		LN	"lin 'بحر مرمرة_N' = mkN nohum (wmkN {g = fem ; sg = ""بحر مرمرة"" ; pl = ""بحر مرمرة"" }) ;"	lin 'بحر مرمرة_LN' = mkLN 'بحر مرمرة_N' ;	fun 'بحر مرمرة_N' : N ;	fun 'بحر مرمرة_LN' : LN ;
sea_of_okhotsk_LN	بَحْر أُوخُوتْسْك	translated	1		LN	"lin 'بَحْر أُوخُوتْسْك_N' = mkN nohum (wmkN {g = fem ; sg = ""بَحْر أُوخُوتْسْك"" ; pl = ""بَحْر أُوخُوتْسْك"" }) ;"	lin 'بَحْر أُوخُوتْسْك_LN' = mkLN 'بَحْر أُوخُوتْسْك_N' ;	fun 'بَحْر أُوخُوتْسْك_N' : N ;	fun 'بَحْر أُوخُوتْسْك_LN' : LN ;
seaford_LN	سيفورد	translated	0		LN	"lin 'سيفورد_N' = mkN nohum (wmkN {g = fem ; sg = ""سيفورد"" ; pl = ""سيفورد"" }) ;"	lin 'سيفورد_LN' = mkLN 'سيفورد_N' ;	fun 'سيفورد_N' : N ;	fun 'سيفورد_LN' : LN ;
seaham_LN	سيهام	translated	0		LN	"lin 'سيهام_N' = mkN nohum (wmkN {g = fem ; sg = ""سيهام"" ; pl = ""سيهام"" }) ;"	lin 'سيهام_LN' = mkLN 'سيهام_N' ;	fun 'سيهام_N' : N ;	fun 'سيهام_LN' : LN ;
seaton_delaval_LN	سيتون ديلافل	translated	1		LN	"lin 'سيتون ديلافل_N' = mkN nohum (wmkN {g = fem ; sg = ""سيتون ديلافل"" ; pl = ""سيتون ديلافل"" }) ;"	lin 'سيتون ديلافل_LN' = mkLN 'سيتون ديلافل_N' ;	fun 'سيتون ديلافل_N' : N ;	fun 'سيتون ديلافل_LN' : LN ;
seattle_LN	سياتل	translated	0		LN	"lin 'سياتل_N' = mkN nohum (wmkN {g = fem ; sg = ""سياتل"" ; pl = ""سياتل"" }) ;"	lin 'سياتل_LN' = mkLN 'سياتل_N' ;	fun 'سياتل_N' : N ;	fun 'سياتل_LN' : LN ;
sedalia_LN	سيداليا	translated	0		LN	"lin 'سيداليا_N' = mkN nohum (wmkN {g = fem ; sg = ""سيداليا"" ; pl = ""سيداليا"" }) ;"	lin 'سيداليا_LN' = mkLN 'سيداليا_N' ;	fun 'سيداليا_N' : N ;	fun 'سيداليا_LN' : LN ;
seine_1_LN	السين	translated	0		LN	"lin 'السين_N' = mkN nohum (wmkN {g = fem ; sg = ""السين"" ; pl = ""السين"" }) ;"	lin 'السين_LN' = mkLN 'السين_N' ;	fun 'السين_N' : N ;	fun 'السين_LN' : LN ;
seinäjoki_LN	سينايوكي	translated	0		LN	"lin 'سينايوكي_N' = mkN nohum (wmkN {g = fem ; sg = ""سينايوكي"" ; pl = ""سينايوكي"" }) ;"	lin 'سينايوكي_LN' = mkLN 'سينايوكي_N' ;	fun 'سينايوكي_N' : N ;	fun 'سينايوكي_LN' : LN ;
selby_LN	سيلبي	translated	0		LN	"lin 'سيلبي_N' = mkN nohum (wmkN {g = fem ; sg = ""سيلبي"" ; pl = ""سيلبي"" }) ;"	lin 'سيلبي_LN' = mkLN 'سيلبي_N' ;	fun 'سيلبي_N' : N ;	fun 'سيلبي_LN' : LN ;
selma_LN	سَلْمَى	translated	0		LN	"lin 'سَلْمَى_N' = mkN nohum (wmkN {g = fem ; sg = ""سَلْمَى"" ; pl = ""سَلْمَى"" }) ;"	lin 'سَلْمَى_LN' = mkLN 'سَلْمَى_N' ;	fun 'سَلْمَى_N' : N ;	fun 'سَلْمَى_LN' : LN ;
semarang_LN	سمارانغ	translated	0		LN	"lin 'سمارانغ_N' = mkN nohum (wmkN {g = fem ; sg = ""سمارانغ"" ; pl = ""سمارانغ"" }) ;"	lin 'سمارانغ_LN' = mkLN 'سمارانغ_N' ;	fun 'سمارانغ_N' : N ;	fun 'سمارانغ_LN' : LN ;
senegal_LN	سينِغال	translated	0		LN	"lin 'سينِغال_N' = mkN nohum (wmkN {g = fem ; sg = ""سينِغال"" ; pl = ""سينِغال"" }) ;"	lin 'سينِغال_LN' = mkLN 'سينِغال_N' ;	fun 'سينِغال_N' : N ;	fun 'سينِغال_LN' : LN ;
seoul_LN	سيوُل	translated	0		LN	"lin 'سيوُل_N' = mkN nohum (wmkN {g = fem ; sg = ""سيوُل"" ; pl = ""سيوُل"" }) ;"	lin 'سيوُل_LN' = mkLN 'سيوُل_N' ;	fun 'سيوُل_N' : N ;	fun 'سيوُل_LN' : LN ;
sequoia_national_park_LN	حديقة سيكويا الوطنية	translated	1		LN	"lin 'حديقة سيكويا الوطنية_N' = mkN nohum (wmkN {g = fem ; sg = ""حديقة سيكويا الوطنية"" ; pl = ""حديقة سيكويا الوطنية"" }) ;"	lin 'حديقة سيكويا الوطنية_LN' = mkLN 'حديقة سيكويا الوطنية_N' ;	fun 'حديقة سيكويا الوطنية_N' : N ;	fun 'حديقة سيكويا الوطنية_LN' : LN ;
serbia_LN	صربيا	translated	0		LN	"lin 'صربيا_N' = mkN nohum (wmkN {g = fem ; sg = ""صربيا"" ; pl = ""صربيا"" }) ;"	lin 'صربيا_LN' = mkLN 'صربيا_N' ;	fun 'صربيا_N' : N ;	fun 'صربيا_LN' : LN ;
serengeti_LN	سيرينغيتي	translated	0		LN	"lin 'سيرينغيتي_N' = mkN nohum (wmkN {g = fem ; sg = ""سيرينغيتي"" ; pl = ""سيرينغيتي"" }) ;"	lin 'سيرينغيتي_LN' = mkLN 'سيرينغيتي_N' ;	fun 'سيرينغيتي_N' : N ;	fun 'سيرينغيتي_LN' : LN ;
sevastopol_LN	سِيفَاسْتُوبُول	translated	0		LN	"lin 'سِيفَاسْتُوبُول_N' = mkN nohum (wmkN {g = fem ; sg = ""سِيفَاسْتُوبُول"" ; pl = ""سِيفَاسْتُوبُول"" }) ;"	lin 'سِيفَاسْتُوبُول_LN' = mkLN 'سِيفَاسْتُوبُول_N' ;	fun 'سِيفَاسْتُوبُول_N' : N ;	fun 'سِيفَاسْتُوبُول_LN' : LN ;
seven_sisters_LN	شمال شرق الهند	translated	1		LN	"lin 'شمال شرق الهند_N' = mkN nohum (wmkN {g = fem ; sg = ""شمال شرق الهند"" ; pl = ""شمال شرق الهند"" }) ;"	lin 'شمال شرق الهند_LN' = mkLN 'شمال شرق الهند_N' ;	fun 'شمال شرق الهند_N' : N ;	fun 'شمال شرق الهند_LN' : LN ;
sevenoaks_LN	سيفينأوكس	translated	0		LN	"lin 'سيفينأوكس_N' = mkN nohum (wmkN {g = fem ; sg = ""سيفينأوكس"" ; pl = ""سيفينأوكس"" }) ;"	lin 'سيفينأوكس_LN' = mkLN 'سيفينأوكس_N' ;	fun 'سيفينأوكس_N' : N ;	fun 'سيفينأوكس_LN' : LN ;
seville_LN	اشبيلي	translated	0		LN	"lin 'اشبيلي_N' = mkN nohum (wmkN {g = fem ; sg = ""اشبيلي"" ; pl = ""اشبيلي"" }) ;"	lin 'اشبيلي_LN' = mkLN 'اشبيلي_N' ;	fun 'اشبيلي_N' : N ;	fun 'اشبيلي_LN' : LN ;
seychelles_1_LN	سيشل	translated	0		LN	"lin 'سيشل_N' = mkN nohum (wmkN {g = fem ; sg = ""سيشل"" ; pl = ""سيشل"" }) ;"	lin 'سيشل_LN' = mkLN 'سيشل_N' ;	fun 'سيشل_N' : N ;	fun 'سيشل_LN' : LN ;
seychelles_2_LN	سيشل	translated	0		LN	"lin 'سيشل_N' = mkN nohum (wmkN {g = fem ; sg = ""سيشل"" ; pl = ""سيشل"" }) ;"	lin 'سيشل_LN' = mkLN 'سيشل_N' ;	fun 'سيشل_N' : N ;	fun 'سيشل_LN' : LN ;
sfax_LN	صفاقس	translated	0		LN	"lin 'صفاقس_N' = mkN nohum (wmkN {g = fem ; sg = ""صفاقس"" ; pl = ""صفاقس"" }) ;"	lin 'صفاقس_LN' = mkLN 'صفاقس_N' ;	fun 'صفاقس_N' : N ;	fun 'صفاقس_LN' : LN ;
shanghai_LN	شانْغهاي	translated	0		LN	"lin 'شانْغهاي_N' = mkN nohum (wmkN {g = fem ; sg = ""شانْغهاي"" ; pl = ""شانْغهاي"" }) ;"	lin 'شانْغهاي_LN' = mkLN 'شانْغهاي_N' ;	fun 'شانْغهاي_N' : N ;	fun 'شانْغهاي_LN' : LN ;
sheffield_LN	شِيفِيلْد	translated	0		LN	"lin 'شِيفِيلْد_N' = mkN nohum (wmkN {g = fem ; sg = ""شِيفِيلْد"" ; pl = ""شِيفِيلْد"" }) ;"	lin 'شِيفِيلْد_LN' = mkLN 'شِيفِيلْد_N' ;	fun 'شِيفِيلْد_N' : N ;	fun 'شِيفِيلْد_LN' : LN ;
shenandoah_national_park_LN	حديقة شيناندوا الوطنية	translated	1		LN	"lin 'حديقة شيناندوا الوطنية_N' = mkN nohum (wmkN {g = fem ; sg = ""حديقة شيناندوا الوطنية"" ; pl = ""حديقة شيناندوا الوطنية"" }) ;"	lin 'حديقة شيناندوا الوطنية_LN' = mkLN 'حديقة شيناندوا الوطنية_N' ;	fun 'حديقة شيناندوا الوطنية_N' : N ;	fun 'حديقة شيناندوا الوطنية_LN' : LN ;
sherman_LN	دبابة شيرمان	translated	1		LN	"lin 'دبابة شيرمان_N' = mkN nohum (wmkN {g = fem ; sg = ""دبابة شيرمان"" ; pl = ""دبابة شيرمان"" }) ;"	lin 'دبابة شيرمان_LN' = mkLN 'دبابة شيرمان_N' ;	fun 'دبابة شيرمان_N' : N ;	fun 'دبابة شيرمان_LN' : LN ;
sherwood_forest_LN	غابة شيروود	translated	1		LN	"lin 'غابة شيروود_N' = mkN nohum (wmkN {g = fem ; sg = ""غابة شيروود"" ; pl = ""غابة شيروود"" }) ;"	lin 'غابة شيروود_LN' = mkLN 'غابة شيروود_N' ;	fun 'غابة شيروود_N' : N ;	fun 'غابة شيروود_LN' : LN ;
shetland_1_LN	جزر شيتلاند	translated	1		LN	"lin 'جزر شيتلاند_N' = mkN nohum (wmkN {g = fem ; sg = ""جزر شيتلاند"" ; pl = ""جزر شيتلاند"" }) ;"	lin 'جزر شيتلاند_LN' = mkLN 'جزر شيتلاند_N' ;	fun 'جزر شيتلاند_N' : N ;	fun 'جزر شيتلاند_LN' : LN ;
shikoku_LN	منطقة شيكوكو	translated	1		LN	"lin 'منطقة شيكوكو_N' = mkN nohum (wmkN {g = fem ; sg = ""منطقة شيكوكو"" ; pl = ""منطقة شيكوكو"" }) ;"	lin 'منطقة شيكوكو_LN' = mkLN 'منطقة شيكوكو_N' ;	fun 'منطقة شيكوكو_N' : N ;	fun 'منطقة شيكوكو_LN' : LN ;
shiraz_LN	شِيراز	translated	0		LN	"lin 'شِيراز_N' = mkN nohum (wmkN {g = fem ; sg = ""شِيراز"" ; pl = ""شِيراز"" }) ;"	lin 'شِيراز_LN' = mkLN 'شِيراز_N' ;	fun 'شِيراز_N' : N ;	fun 'شِيراز_LN' : LN ;
shirebrook_LN	شايربروك	translated	0		LN	"lin 'شايربروك_N' = mkN nohum (wmkN {g = fem ; sg = ""شايربروك"" ; pl = ""شايربروك"" }) ;"	lin 'شايربروك_LN' = mkLN 'شايربروك_N' ;	fun 'شايربروك_N' : N ;	fun 'شايربروك_LN' : LN ;
shreveport_LN	شريفبورت	translated	0		LN	"lin 'شريفبورت_N' = mkN nohum (wmkN {g = fem ; sg = ""شريفبورت"" ; pl = ""شريفبورت"" }) ;"	lin 'شريفبورت_LN' = mkLN 'شريفبورت_N' ;	fun 'شريفبورت_N' : N ;	fun 'شريفبورت_LN' : LN ;
shrewsbury_LN	شروزبري	translated	0		LN	"lin 'شروزبري_N' = mkN nohum (wmkN {g = fem ; sg = ""شروزبري"" ; pl = ""شروزبري"" }) ;"	lin 'شروزبري_LN' = mkLN 'شروزبري_N' ;	fun 'شروزبري_N' : N ;	fun 'شروزبري_LN' : LN ;
shropshire_LN	شروبشاير	translated	0		LN	"lin 'شروبشاير_N' = mkN nohum (wmkN {g = fem ; sg = ""شروبشاير"" ; pl = ""شروبشاير"" }) ;"	lin 'شروبشاير_LN' = mkLN 'شروبشاير_N' ;	fun 'شروبشاير_N' : N ;	fun 'شروبشاير_LN' : LN ;
siam_LN	سيام	translated	0		LN	"lin 'سيام_N' = mkN nohum (wmkN {g = fem ; sg = ""سيام"" ; pl = ""سيام"" }) ;"	lin 'سيام_LN' = mkLN 'سيام_N' ;	fun 'سيام_N' : N ;	fun 'سيام_LN' : LN ;
sian_LN	شيان	translated	0		LN	"lin 'شيان_N' = mkN nohum (wmkN {g = fem ; sg = ""شيان"" ; pl = ""شيان"" }) ;"	lin 'شيان_LN' = mkLN 'شيان_N' ;	fun 'شيان_N' : N ;	fun 'شيان_LN' : LN ;
siberia_LN	سيبيريا	translated	0		LN	"lin 'سيبيريا_N' = mkN nohum (wmkN {g = fem ; sg = ""سيبيريا"" ; pl = ""سيبيريا"" }) ;"	lin 'سيبيريا_LN' = mkLN 'سيبيريا_N' ;	fun 'سيبيريا_N' : N ;	fun 'سيبيريا_LN' : LN ;
sichuan_LN	سيشوان	translated	0		LN	"lin 'سيشوان_N' = mkN nohum (wmkN {g = fem ; sg = ""سيشوان"" ; pl = ""سيشوان"" }) ;"	lin 'سيشوان_LN' = mkLN 'سيشوان_N' ;	fun 'سيشوان_N' : N ;	fun 'سيشوان_LN' : LN ;
sicily_LN	صِقِلْية	translated	0		LN	"lin 'صِقِلْية_N' = mkN nohum (wmkN {g = fem ; sg = ""صِقِلْية"" ; pl = ""صِقِلْية"" }) ;"	lin 'صِقِلْية_LN' = mkLN 'صِقِلْية_N' ;	fun 'صِقِلْية_N' : N ;	fun 'صِقِلْية_LN' : LN ;
sidon_LN	صيدا	translated	0		LN	"lin 'صيدا_N' = mkN nohum (wmkN {g = fem ; sg = ""صيدا"" ; pl = ""صيدا"" }) ;"	lin 'صيدا_LN' = mkLN 'صيدا_N' ;	fun 'صيدا_N' : N ;	fun 'صيدا_LN' : LN ;
sierra_leone_LN	سيراليون	translated	0		LN	"lin 'سيراليون_N' = mkN nohum (wmkN {g = fem ; sg = ""سيراليون"" ; pl = ""سيراليون"" }) ;"	lin 'سيراليون_LN' = mkLN 'سيراليون_N' ;	fun 'سيراليون_N' : N ;	fun 'سيراليون_LN' : LN ;
sierra_madre_occidental_LN	سييرا مادري أوكسيدنتال	translated	1		LN	"lin 'سييرا مادري أوكسيدنتال_N' = mkN nohum (wmkN {g = fem ; sg = ""سييرا مادري أوكسيدنتال"" ; pl = ""سييرا مادري أوكسيدنتال"" }) ;"	lin 'سييرا مادري أوكسيدنتال_LN' = mkLN 'سييرا مادري أوكسيدنتال_N' ;	fun 'سييرا مادري أوكسيدنتال_N' : N ;	fun 'سييرا مادري أوكسيدنتال_LN' : LN ;
sierra_nevada_1_LN	سييرا نيفادا	translated	1		LN	"lin 'سييرا نيفادا_N' = mkN nohum (wmkN {g = fem ; sg = ""سييرا نيفادا"" ; pl = ""سييرا نيفادا"" }) ;"	lin 'سييرا نيفادا_LN' = mkLN 'سييرا نيفادا_N' ;	fun 'سييرا نيفادا_N' : N ;	fun 'سييرا نيفادا_LN' : LN ;
sierra_nevada_2_LN	سييرا نيفادا	translated	1		LN	"lin 'سييرا نيفادا_N' = mkN nohum (wmkN {g = fem ; sg = ""سييرا نيفادا"" ; pl = ""سييرا نيفادا"" }) ;"	lin 'سييرا نيفادا_LN' = mkLN 'سييرا نيفادا_N' ;	fun 'سييرا نيفادا_N' : N ;	fun 'سييرا نيفادا_LN' : LN ;
siilinjärvi_LN	سيلنيارفي	translated	0		LN	"lin 'سيلنيارفي_N' = mkN nohum (wmkN {g = fem ; sg = ""سيلنيارفي"" ; pl = ""سيلنيارفي"" }) ;"	lin 'سيلنيارفي_LN' = mkLN 'سيلنيارفي_N' ;	fun 'سيلنيارفي_N' : N ;	fun 'سيلنيارفي_LN' : LN ;
sikkim_LN	سيكيم	translated	0		LN	"lin 'سيكيم_N' = mkN nohum (wmkN {g = fem ; sg = ""سيكيم"" ; pl = ""سيكيم"" }) ;"	lin 'سيكيم_LN' = mkLN 'سيكيم_N' ;	fun 'سيكيم_N' : N ;	fun 'سيكيم_LN' : LN ;
silesia_1_LN	سيليزيا	translated	0		LN	"lin 'سيليزيا_N' = mkN nohum (wmkN {g = fem ; sg = ""سيليزيا"" ; pl = ""سيليزيا"" }) ;"	lin 'سيليزيا_LN' = mkLN 'سيليزيا_N' ;	fun 'سيليزيا_N' : N ;	fun 'سيليزيا_LN' : LN ;
silicon_valley_LN	وَادِي اَلسِّيلِكُون	translated	1		LN	"lin 'وَادِي اَلسِّيلِكُون_N' = mkN nohum (wmkN {g = fem ; sg = ""وَادِي اَلسِّيلِكُون"" ; pl = ""وَادِي اَلسِّيلِكُون"" }) ;"	lin 'وَادِي اَلسِّيلِكُون_LN' = mkLN 'وَادِي اَلسِّيلِكُون_N' ;	fun 'وَادِي اَلسِّيلِكُون_N' : N ;	fun 'وَادِي اَلسِّيلِكُون_LN' : LN ;
silver_city_LN	سيلفر سيتي	translated	1		LN	"lin 'سيلفر سيتي_N' = mkN nohum (wmkN {g = fem ; sg = ""سيلفر سيتي"" ; pl = ""سيلفر سيتي"" }) ;"	lin 'سيلفر سيتي_LN' = mkLN 'سيلفر سيتي_N' ;	fun 'سيلفر سيتي_N' : N ;	fun 'سيلفر سيتي_LN' : LN ;
simo_LN	سيمو	translated	0		LN	"lin 'سيمو_N' = mkN nohum (wmkN {g = fem ; sg = ""سيمو"" ; pl = ""سيمو"" }) ;"	lin 'سيمو_LN' = mkLN 'سيمو_N' ;	fun 'سيمو_N' : N ;	fun 'سيمو_LN' : LN ;
simpson_desert_LN	صحراء سمبسون	translated	1		LN	"lin 'صحراء سمبسون_N' = mkN nohum (wmkN {g = fem ; sg = ""صحراء سمبسون"" ; pl = ""صحراء سمبسون"" }) ;"	lin 'صحراء سمبسون_LN' = mkLN 'صحراء سمبسون_N' ;	fun 'صحراء سمبسون_N' : N ;	fun 'صحراء سمبسون_LN' : LN ;
sinai_peninsula_LN	سيناء	translated	0		LN	"lin 'سيناء_N' = mkN nohum (wmkN {g = fem ; sg = ""سيناء"" ; pl = ""سيناء"" }) ;"	lin 'سيناء_LN' = mkLN 'سيناء_N' ;	fun 'سيناء_N' : N ;	fun 'سيناء_LN' : LN ;
singapore_1_LN	سنغافورة	translated	0		LN	"lin 'سنغافورة_N' = mkN nohum (wmkN {g = fem ; sg = ""سنغافورة"" ; pl = ""سنغافورة"" }) ;"	lin 'سنغافورة_LN' = mkLN 'سنغافورة_N' ;	fun 'سنغافورة_N' : N ;	fun 'سنغافورة_LN' : LN ;
singapore_2_LN	سِنغافورِة	translated	0		LN	"lin 'سِنغافورِة_N' = mkN nohum (wmkN {g = fem ; sg = ""سِنغافورِة"" ; pl = ""سِنغافورِة"" }) ;"	lin 'سِنغافورِة_LN' = mkLN 'سِنغافورِة_N' ;	fun 'سِنغافورِة_N' : N ;	fun 'سِنغافورِة_LN' : LN ;
